Temperature,Lysozyme 0mgml in PBS buffer,Lysozyme 10mgml in PBS buffer,Lysozyme 20mgml in PBS buffer
83.74,-0.356915,-0.350031,-0.346113
83.748,-0.356915,-0.35003,-0.346113
83.757,-0.356914,-0.350028,-0.346114
83.765,-0.356914,-0.350027,-0.346115
83.773,-0.356913,-0.350026,-0.346116
83.782,-0.356913,-0.350026,-0.346116
83.79,-0.356913,-0.350025,-0.346115
83.799,-0.356914,-0.350024,-0.346114
83.807,-0.356914,-0.350024,-0.346112
83.815,-0.356915,-0.350024,-0.34611
83.823,-0.356916,-0.350024,-0.346108
83.832,-0.356917,-0.350024,-0.346106
83.84,-0.356918,-0.350024,-0.346105
83.849,-0.356919,-0.350024,-0.346103
83.857,-0.35692,-0.350024,-0.346103
83.865,-0.356921,-0.350023,-0.346103
83.874,-0.356923,-0.350021,-0.346103
83.882,-0.356925,-0.35002,-0.346104
83.89,-0.356927,-0.350018,-0.346105
83.899,-0.356928,-0.350017,-0.346105
83.907,-0.35693,-0.350017,-0.346106
83.915,-0.356932,-0.350016,-0.346107
83.924,-0.356934,-0.350015,-0.346108
83.932,-0.356936,-0.350015,-0.346109
83.94,-0.356938,-0.350015,-0.346109
83.949,-0.356939,-0.350015,-0.346109
83.957,-0.35694,-0.350016,-0.346109
83.965,-0.35694,-0.350015,-0.34611
83.974,-0.35694,-0.350015,-0.346111
83.982,-0.356939,-0.350014,-0.346112
83.99,-0.35694,-0.350013,-0.346112
83.999,-0.35694,-0.35001,-0.346111
84.007,-0.356939,-0.350009,-0.346111
84.015,-0.35694,-0.350007,-0.34611
84.024,-0.356942,-0.350006,-0.346109
84.032,-0.356943,-0.350006,-0.346108
84.04,-0.356945,-0.350005,-0.346107
84.049,-0.356947,-0.350005,-0.346107
84.057,-0.356948,-0.350005,-0.346107
84.066,-0.35695,-0.350005,-0.346108
84.074,-0.356951,-0.350005,-0.346109
84.082,-0.356952,-0.350006,-0.346109
84.091,-0.356953,-0.350006,-0.346108
84.099,-0.356954,-0.350007,-0.346107
84.107,-0.356955,-0.350008,-0.346106
84.116,-0.356957,-0.350009,-0.346106
84.124,-0.356959,-0.350011,-0.346105
84.132,-0.35696,-0.350012,-0.346104
84.141,-0.35696,-0.350012,-0.346102
84.148,-0.356961,-0.350013,-0.346101
84.157,-0.356962,-0.350013,-0.346101
84.166,-0.356963,-0.350013,-0.346101
84.174,-0.356964,-0.350013,-0.346101
84.182,-0.356964,-0.350013,-0.346101
84.191,-0.356966,-0.350013,-0.346101
84.199,-0.356967,-0.350012,-0.346101
84.207,-0.356969,-0.350011,-0.346101
84.216,-0.35697,-0.350011,-0.3461
84.224,-0.356972,-0.35001,-0.346099
84.232,-0.356973,-0.350009,-0.346099
84.24,-0.356974,-0.350008,-0.346098
84.249,-0.356975,-0.350008,-0.346098
84.257,-0.356974,-0.350009,-0.346097
84.266,-0.356974,-0.350009,-0.346097
84.274,-0.356973,-0.350008,-0.346097
84.282,-0.356973,-0.350009,-0.346098
84.291,-0.356972,-0.350009,-0.346098
84.299,-0.356971,-0.350009,-0.346097
84.307,-0.356972,-0.350009,-0.346095
84.316,-0.356972,-0.350008,-0.346094
84.324,-0.356972,-0.350008,-0.346093
84.332,-0.356973,-0.350008,-0.346093
84.341,-0.356973,-0.350009,-0.346092
84.349,-0.356974,-0.350009,-0.346092
84.358,-0.356976,-0.350009,-0.346092
84.366,-0.356978,-0.350009,-0.346093
84.374,-0.356979,-0.350009,-0.346095
84.382,-0.356981,-0.350009,-0.346096
84.391,-0.356982,-0.350009,-0.346095
84.399,-0.356983,-0.350009,-0.346095
84.408,-0.356984,-0.350009,-0.346094
84.416,-0.356986,-0.350009,-0.346094
84.424,-0.356987,-0.350009,-0.346094
84.432,-0.356988,-0.350009,-0.346094
84.441,-0.356989,-0.350009,-0.346095
84.449,-0.35699,-0.35001,-0.346095
84.457,-0.356992,-0.350009,-0.346095
84.466,-0.356995,-0.350009,-0.346096
84.474,-0.356997,-0.350008,-0.346096
84.482,-0.356998,-0.350007,-0.346096
84.491,-0.357,-0.350006,-0.346095
84.499,-0.357002,-0.350006,-0.346095
84.507,-0.357002,-0.350006,-0.346095
84.516,-0.357003,-0.350006,-0.346093
84.524,-0.357004,-0.350006,-0.346092
84.532,-0.357004,-0.350006,-0.346091
84.541,-0.357004,-0.350006,-0.34609
84.549,-0.357004,-0.350006,-0.34609
84.557,-0.357004,-0.350006,-0.346089
84.566,-0.357005,-0.350006,-0.346088
84.574,-0.357005,-0.350005,-0.346088
84.582,-0.357006,-0.350004,-0.346088
84.591,-0.357006,-0.350004,-0.346089
84.599,-0.357006,-0.350003,-0.346089
84.607,-0.357007,-0.350003,-0.346089
84.616,-0.357007,-0.350002,-0.346089
84.624,-0.357007,-0.35,-0.34609
84.632,-0.357007,-0.349999,-0.346089
84.641,-0.357007,-0.349998,-0.346089
84.649,-0.357008,-0.349998,-0.346089
84.658,-0.357009,-0.349999,-0.346089
84.666,-0.357009,-0.349999,-0.346089
84.674,-0.357009,-0.35,-0.346089
84.683,-0.35701,-0.350001,-0.346089
84.691,-0.35701,-0.350003,-0.346089
84.699,-0.357011,-0.350004,-0.346089
84.707,-0.357012,-0.350004,-0.346088
84.716,-0.357013,-0.350004,-0.346086
84.724,-0.357015,-0.350003,-0.346085
84.732,-0.357016,-0.350002,-0.346084
84.741,-0.357018,-0.350001,-0.346083
84.749,-0.357018,-0.35,-0.346083
84.757,-0.357019,-0.349999,-0.346084
84.766,-0.357019,-0.349999,-0.346085
84.774,-0.357019,-0.349998,-0.346085
84.783,-0.357019,-0.349998,-0.346086
84.791,-0.357019,-0.349998,-0.346086
84.799,-0.357019,-0.349999,-0.346086
84.808,-0.357019,-0.349999,-0.346085
84.816,-0.357019,-0.349999,-0.346084
84.824,-0.357019,-0.349999,-0.346083
84.833,-0.357018,-0.349999,-0.346083
84.841,-0.357018,-0.349998,-0.346082
84.85,-0.357019,-0.349997,-0.346081
84.858,-0.357018,-0.349996,-0.34608
84.866,-0.357018,-0.349995,-0.346079
84.874,-0.357018,-0.349994,-0.346079
84.883,-0.357018,-0.349993,-0.346079
84.891,-0.357019,-0.349993,-0.346079
84.899,-0.35702,-0.349993,-0.34608
84.908,-0.35702,-0.349993,-0.34608
84.916,-0.357021,-0.349993,-0.346081
84.925,-0.357022,-0.349994,-0.346081
84.933,-0.357023,-0.349994,-0.346082
84.941,-0.357024,-0.349994,-0.346082
84.95,-0.357025,-0.349995,-0.346081
84.958,-0.357025,-0.349995,-0.346081
84.966,-0.357025,-0.349996,-0.346081
84.975,-0.357025,-0.349996,-0.346081
84.983,-0.357025,-0.349997,-0.346081
84.991,-0.357026,-0.349997,-0.346082
85,-0.357027,-0.349996,-0.346081
85.008,-0.357028,-0.349997,-0.346081
85.016,-0.357028,-0.349997,-0.34608
85.025,-0.357028,-0.349998,-0.34608
85.033,-0.357029,-0.349997,-0.34608
85.041,-0.357029,-0.349997,-0.34608
85.05,-0.357029,-0.349996,-0.34608
85.058,-0.357029,-0.349995,-0.34608
85.066,-0.357029,-0.349994,-0.346081
85.075,-0.357029,-0.349993,-0.346081
85.083,-0.35703,-0.349991,-0.346081
85.091,-0.357031,-0.34999,-0.346081
85.099,-0.357032,-0.349989,-0.34608
85.108,-0.357031,-0.349988,-0.346078
85.116,-0.357031,-0.349987,-0.346076
85.125,-0.357031,-0.349986,-0.346074
85.133,-0.35703,-0.349985,-0.346073
85.141,-0.357029,-0.349984,-0.346072
85.15,-0.357028,-0.349983,-0.346072
85.158,-0.357028,-0.349984,-0.346072
85.166,-0.357028,-0.349984,-0.346072
85.175,-0.357027,-0.349983,-0.346073
85.183,-0.357027,-0.349983,-0.346074
85.191,-0.357027,-0.349983,-0.346076
85.199,-0.357027,-0.349983,-0.346077
85.208,-0.357027,-0.349984,-0.346077
85.216,-0.357027,-0.349984,-0.346076
85.224,-0.357027,-0.349984,-0.346074
85.233,-0.357028,-0.349984,-0.346074
85.241,-0.357027,-0.349984,-0.346073
85.25,-0.357028,-0.349984,-0.346073
85.258,-0.357028,-0.349984,-0.346073
85.266,-0.357028,-0.349984,-0.346072
85.275,-0.357029,-0.349985,-0.346072
85.283,-0.357029,-0.349985,-0.346072
85.291,-0.357029,-0.349985,-0.346072
85.3,-0.357029,-0.349984,-0.346073
85.308,-0.357029,-0.349983,-0.346074
85.316,-0.357029,-0.349982,-0.346075
85.325,-0.357029,-0.349981,-0.346076
85.333,-0.35703,-0.34998,-0.346076
85.341,-0.35703,-0.349979,-0.346076
85.35,-0.357031,-0.349978,-0.346077
85.358,-0.357031,-0.349977,-0.346076
85.366,-0.357032,-0.349976,-0.346077
85.375,-0.357032,-0.349976,-0.346076
85.383,-0.357032,-0.349977,-0.346076
85.391,-0.357033,-0.349978,-0.346077
85.4,-0.357033,-0.349979,-0.346078
85.408,-0.357032,-0.349979,-0.346077
85.416,-0.357031,-0.349979,-0.346078
85.425,-0.35703,-0.349979,-0.346078
85.433,-0.35703,-0.34998,-0.346079
85.441,-0.35703,-0.34998,-0.34608
85.45,-0.35703,-0.34998,-0.34608
85.458,-0.357029,-0.349979,-0.346081
85.466,-0.357029,-0.349978,-0.346082
85.475,-0.357029,-0.349978,-0.346082
85.483,-0.35703,-0.349979,-0.346081
85.491,-0.35703,-0.349979,-0.346081
85.5,-0.357032,-0.349979,-0.34608
85.508,-0.357033,-0.349978,-0.34608
85.516,-0.357033,-0.349978,-0.34608
85.525,-0.357033,-0.349978,-0.346081
85.533,-0.357033,-0.349978,-0.346082
85.542,-0.357033,-0.349976,-0.346083
85.55,-0.357033,-0.349976,-0.346084
85.559,-0.357032,-0.349975,-0.346084
85.566,-0.357032,-0.349975,-0.346085
85.575,-0.357032,-0.349977,-0.346085
85.584,-0.357032,-0.349978,-0.346085
85.592,-0.357033,-0.349979,-0.346086
85.6,-0.357035,-0.349979,-0.346086
85.608,-0.357036,-0.349979,-0.346087
85.617,-0.357038,-0.349979,-0.346088
85.625,-0.357039,-0.34998,-0.346088
85.633,-0.357041,-0.349979,-0.346088
85.642,-0.357042,-0.349979,-0.346088
85.65,-0.357043,-0.34998,-0.346088
85.658,-0.357044,-0.349981,-0.346089
85.667,-0.357045,-0.349982,-0.346089
85.675,-0.357046,-0.349983,-0.34609
85.683,-0.357046,-0.349984,-0.346091
85.692,-0.357046,-0.349984,-0.346092
85.7,-0.357046,-0.349984,-0.346093
85.709,-0.357046,-0.349983,-0.346095
85.717,-0.357045,-0.349982,-0.346096
85.725,-0.357045,-0.349979,-0.346096
85.733,-0.357044,-0.349978,-0.346097
85.741,-0.357044,-0.349976,-0.346097
85.75,-0.357044,-0.349975,-0.346098
85.758,-0.357043,-0.349975,-0.346098
85.767,-0.357044,-0.349974,-0.346096
85.775,-0.357046,-0.349974,-0.346095
85.783,-0.357046,-0.349974,-0.346095
85.792,-0.357047,-0.349975,-0.346094
85.8,-0.357048,-0.349976,-0.346094
85.808,-0.357049,-0.349977,-0.346093
85.817,-0.357049,-0.349977,-0.346093
85.825,-0.357049,-0.349977,-0.346093
85.833,-0.35705,-0.349978,-0.346094
85.842,-0.357049,-0.349978,-0.346096
85.85,-0.35705,-0.349978,-0.346098
85.858,-0.35705,-0.349978,-0.3461
85.867,-0.35705,-0.349978,-0.346101
85.875,-0.35705,-0.349976,-0.346103
85.883,-0.357051,-0.349975,-0.346104
85.891,-0.357052,-0.349973,-0.346106
85.9,-0.357053,-0.349971,-0.346107
85.908,-0.357053,-0.349971,-0.346109
85.917,-0.357054,-0.34997,-0.34611
85.925,-0.357055,-0.349971,-0.346111
85.934,-0.357056,-0.349972,-0.346112
85.942,-0.357057,-0.349973,-0.346113
85.95,-0.357058,-0.349975,-0.346113
85.958,-0.35706,-0.349976,-0.346113
85.967,-0.357062,-0.349977,-0.346113
85.975,-0.357064,-0.349979,-0.346113
85.984,-0.357065,-0.349981,-0.346112
85.992,-0.357067,-0.349981,-0.346112
86,-0.357068,-0.349982,-0.346113
86.008,-0.357068,-0.349982,-0.346113
86.017,-0.357068,-0.349981,-0.346113
86.025,-0.357067,-0.349979,-0.346114
86.034,-0.357067,-0.349978,-0.346114
86.042,-0.357067,-0.349976,-0.346115
86.05,-0.357068,-0.349974,-0.346116
86.059,-0.357068,-0.349972,-0.346118
86.066,-0.357069,-0.349971,-0.34612
86.075,-0.35707,-0.349971,-0.346122
86.084,-0.35707,-0.349971,-0.346124
86.092,-0.357072,-0.349972,-0.346125
86.1,-0.357073,-0.349972,-0.346126
86.109,-0.357073,-0.349972,-0.346126
86.117,-0.357074,-0.349973,-0.346127
86.125,-0.357074,-0.349972,-0.346128
86.133,-0.357076,-0.349973,-0.346129
86.142,-0.357077,-0.349973,-0.34613
86.15,-0.357079,-0.349974,-0.346132
86.159,-0.357079,-0.349975,-0.346133
86.167,-0.357079,-0.349974,-0.346134
86.175,-0.35708,-0.349975,-0.346135
86.184,-0.357081,-0.349976,-0.346135
86.192,-0.357082,-0.349975,-0.346135
86.2,-0.357082,-0.349974,-0.346135
86.209,-0.357083,-0.349973,-0.346135
86.217,-0.357084,-0.349973,-0.346135
86.225,-0.357085,-0.349972,-0.346135
86.234,-0.357086,-0.349971,-0.346135
86.242,-0.357088,-0.34997,-0.346136
86.25,-0.357089,-0.349969,-0.346137
86.259,-0.35709,-0.349969,-0.346137
86.267,-0.357091,-0.349968,-0.346136
86.275,-0.357092,-0.349967,-0.346137
86.284,-0.357093,-0.349967,-0.346137
86.292,-0.357093,-0.349967,-0.346138
86.3,-0.357094,-0.349967,-0.346138
86.309,-0.357094,-0.349967,-0.346139
86.317,-0.357094,-0.349967,-0.346139
86.326,-0.357095,-0.349967,-0.346139
86.334,-0.357096,-0.349967,-0.346139
86.342,-0.357097,-0.349967,-0.346139
86.35,-0.357098,-0.349967,-0.346139
86.359,-0.357098,-0.349968,-0.346139
86.367,-0.357099,-0.349968,-0.346138
86.375,-0.3571,-0.349968,-0.346138
86.384,-0.3571,-0.349967,-0.346138
86.392,-0.3571,-0.349966,-0.346139
86.4,-0.3571,-0.349965,-0.34614
86.409,-0.357099,-0.349964,-0.346141
86.417,-0.357099,-0.349963,-0.346141
86.425,-0.3571,-0.349963,-0.34614
86.434,-0.3571,-0.349963,-0.34614
86.442,-0.357101,-0.349964,-0.34614
86.45,-0.357102,-0.349965,-0.34614
86.459,-0.357103,-0.349965,-0.34614
86.467,-0.357103,-0.349965,-0.34614
86.476,-0.357105,-0.349965,-0.346141
86.484,-0.357105,-0.349964,-0.346141
86.492,-0.357105,-0.349963,-0.346142
86.5,-0.357105,-0.349962,-0.346143
86.509,-0.357105,-0.349961,-0.346143
86.517,-0.357105,-0.349961,-0.346143
86.525,-0.357107,-0.34996,-0.346143
86.534,-0.357108,-0.34996,-0.346142
86.543,-0.35711,-0.34996,-0.346141
86.551,-0.357111,-0.349961,-0.34614
86.559,-0.357112,-0.349962,-0.346138
86.568,-0.357114,-0.349962,-0.346137
86.576,-0.357115,-0.349963,-0.346137
86.584,-0.357117,-0.349964,-0.346136
86.592,-0.357118,-0.349964,-0.346135
86.601,-0.357119,-0.349965,-0.346135
86.609,-0.35712,-0.349965,-0.346135
86.617,-0.35712,-0.349965,-0.346136
86.625,-0.35712,-0.349965,-0.346137
86.634,-0.357121,-0.349966,-0.346138
86.643,-0.35712,-0.349966,-0.346139
86.651,-0.35712,-0.349967,-0.34614
86.659,-0.357121,-0.349967,-0.346141
86.668,-0.357123,-0.349968,-0.346141
86.676,-0.357124,-0.349967,-0.346142
86.684,-0.357125,-0.349966,-0.346141
86.693,-0.357126,-0.349966,-0.346142
86.701,-0.357128,-0.349965,-0.346142
86.709,-0.357129,-0.349965,-0.346142
86.718,-0.35713,-0.349964,-0.346143
86.726,-0.357131,-0.349964,-0.346144
86.734,-0.357132,-0.349963,-0.346145
86.743,-0.357132,-0.349962,-0.346146
86.751,-0.357132,-0.349962,-0.346146
86.759,-0.357133,-0.349962,-0.346145
86.767,-0.357132,-0.349961,-0.346144
86.776,-0.357132,-0.349961,-0.346142
86.784,-0.357133,-0.349961,-0.34614
86.792,-0.357134,-0.349961,-0.346138
86.801,-0.357135,-0.349962,-0.346137
86.809,-0.357136,-0.349963,-0.346135
86.818,-0.357137,-0.349963,-0.346135
86.826,-0.357138,-0.349963,-0.346136
86.834,-0.357137,-0.349964,-0.346136
86.842,-0.357137,-0.349964,-0.346136
86.851,-0.357137,-0.349964,-0.346137
86.859,-0.357138,-0.349963,-0.346138
86.868,-0.357138,-0.349962,-0.346138
86.876,-0.357139,-0.34996,-0.346139
86.884,-0.357139,-0.349958,-0.34614
86.893,-0.35714,-0.349957,-0.34614
86.901,-0.35714,-0.349957,-0.346139
86.909,-0.357141,-0.349957,-0.346138
86.917,-0.357142,-0.349957,-0.346137
86.926,-0.357143,-0.349958,-0.346135
86.934,-0.357143,-0.349959,-0.346134
86.943,-0.357144,-0.349961,-0.346133
86.951,-0.357145,-0.349962,-0.346132
86.959,-0.357145,-0.349962,-0.346131
86.968,-0.357146,-0.349962,-0.346132
86.976,-0.357146,-0.349962,-0.346132
86.984,-0.357147,-0.349961,-0.346133
86.993,-0.357146,-0.349961,-0.346133
87.001,-0.357147,-0.349961,-0.346133
87.009,-0.357147,-0.34996,-0.346134
87.018,-0.357147,-0.34996,-0.346134
87.026,-0.357148,-0.34996,-0.346134
87.034,-0.357148,-0.34996,-0.346134
87.043,-0.357148,-0.349959,-0.346134
87.051,-0.357149,-0.349959,-0.346134
87.059,-0.357149,-0.349958,-0.346134
87.068,-0.357149,-0.349957,-0.346134
87.076,-0.35715,-0.349956,-0.346134
87.084,-0.35715,-0.349955,-0.346132
87.093,-0.357151,-0.349954,-0.346131
87.101,-0.357152,-0.349953,-0.34613
87.11,-0.357152,-0.349952,-0.346129
87.118,-0.357153,-0.349953,-0.346128
87.126,-0.357154,-0.349953,-0.346128
87.135,-0.357154,-0.349953,-0.346129
87.143,-0.357154,-0.349953,-0.346129
87.151,-0.357154,-0.349954,-0.34613
87.159,-0.357155,-0.349954,-0.34613
87.168,-0.357155,-0.349954,-0.346131
87.176,-0.357156,-0.349954,-0.346131
87.185,-0.357157,-0.349954,-0.346131
87.193,-0.357157,-0.349953,-0.346131
87.201,-0.357157,-0.349952,-0.346131
87.209,-0.357157,-0.349952,-0.34613
87.218,-0.357156,-0.349951,-0.346129
87.226,-0.357154,-0.34995,-0.346128
87.235,-0.357153,-0.34995,-0.346127
87.243,-0.357152,-0.349949,-0.346126
87.251,-0.357152,-0.349948,-0.346124
87.259,-0.357151,-0.349946,-0.346122
87.268,-0.357151,-0.349944,-0.346121
87.276,-0.357152,-0.349943,-0.346119
87.285,-0.357153,-0.349941,-0.346118
87.293,-0.357154,-0.349939,-0.346117
87.301,-0.357155,-0.349938,-0.346117
87.309,-0.357156,-0.349938,-0.346116
87.318,-0.357157,-0.349938,-0.346115
87.326,-0.357157,-0.349939,-0.346114
87.334,-0.357157,-0.34994,-0.346113
87.343,-0.357157,-0.34994,-0.346112
87.351,-0.357157,-0.34994,-0.346111
87.36,-0.357158,-0.34994,-0.34611
87.368,-0.357159,-0.34994,-0.34611
87.376,-0.35716,-0.34994,-0.346109
87.385,-0.357161,-0.34994,-0.346109
87.393,-0.357161,-0.34994,-0.346108
87.401,-0.357162,-0.34994,-0.346108
87.409,-0.357163,-0.34994,-0.346107
87.418,-0.357164,-0.349941,-0.346106
87.426,-0.357164,-0.349942,-0.346106
87.435,-0.357164,-0.349942,-0.346105
87.443,-0.357164,-0.349942,-0.346104
87.451,-0.357164,-0.349942,-0.346104
87.46,-0.357164,-0.349942,-0.346104
87.468,-0.357165,-0.349942,-0.346104
87.476,-0.357165,-0.349941,-0.346104
87.485,-0.357166,-0.349941,-0.346103
87.493,-0.357167,-0.34994,-0.346102
87.501,-0.357168,-0.34994,-0.346101
87.509,-0.35717,-0.349938,-0.3461
87.518,-0.357172,-0.349938,-0.346099
87.526,-0.357174,-0.349937,-0.346099
87.535,-0.357175,-0.349936,-0.346098
87.543,-0.357176,-0.349936,-0.346099
87.551,-0.357176,-0.349936,-0.346099
87.56,-0.357176,-0.349935,-0.346099
87.568,-0.357176,-0.349935,-0.3461
87.576,-0.357176,-0.349936,-0.3461
87.584,-0.357176,-0.349938,-0.3461
87.593,-0.357177,-0.349939,-0.3461
87.601,-0.357177,-0.349939,-0.3461
87.61,-0.357178,-0.34994,-0.3461
87.618,-0.357179,-0.34994,-0.3461
87.626,-0.357178,-0.349939,-0.3461
87.635,-0.357178,-0.349939,-0.3461
87.643,-0.357179,-0.349938,-0.346099
87.651,-0.357178,-0.349937,-0.346099
87.66,-0.357178,-0.349936,-0.346098
87.668,-0.357177,-0.349936,-0.346097
87.676,-0.357177,-0.349937,-0.346098
87.684,-0.357178,-0.349937,-0.346099
87.693,-0.357179,-0.349937,-0.346099
87.701,-0.357181,-0.349938,-0.3461
87.709,-0.357182,-0.349938,-0.3461
87.718,-0.357184,-0.349938,-0.3461
87.726,-0.357185,-0.349937,-0.3461
87.735,-0.357186,-0.349937,-0.3461
87.743,-0.357187,-0.349936,-0.3461
87.751,-0.357188,-0.349937,-0.346099
87.76,-0.357188,-0.349936,-0.346097
87.768,-0.357188,-0.349937,-0.346096
87.776,-0.357188,-0.349938,-0.346096
87.784,-0.357189,-0.349938,-0.346096
87.793,-0.35719,-0.349938,-0.346096
87.801,-0.357191,-0.349938,-0.346097
87.809,-0.357192,-0.349937,-0.346097
87.818,-0.357193,-0.349936,-0.346097
87.826,-0.357194,-0.349934,-0.346097
87.834,-0.357195,-0.349934,-0.346097
87.843,-0.357196,-0.349935,-0.346096
87.851,-0.357197,-0.349935,-0.346096
87.859,-0.357196,-0.349936,-0.346097
87.868,-0.357196,-0.349936,-0.346098
87.876,-0.357197,-0.349937,-0.346099
87.885,-0.357197,-0.349937,-0.346101
87.893,-0.357197,-0.349938,-0.346102
87.901,-0.357197,-0.349938,-0.346103
87.909,-0.357197,-0.349937,-0.346103
87.918,-0.357197,-0.349936,-0.346103
87.926,-0.357197,-0.349936,-0.346102
87.935,-0.357198,-0.349934,-0.3461
87.943,-0.357198,-0.349933,-0.346099
87.951,-0.357199,-0.349932,-0.346098
87.96,-0.3572,-0.349931,-0.346098
87.968,-0.357201,-0.349931,-0.346097
87.976,-0.357203,-0.349931,-0.346096
87.985,-0.357204,-0.349932,-0.346096
87.993,-0.357205,-0.349933,-0.346095
88.001,-0.357205,-0.349934,-0.346095
88.01,-0.357206,-0.349935,-0.346096
88.018,-0.357205,-0.349937,-0.346096
88.026,-0.357205,-0.349939,-0.346097
88.035,-0.357204,-0.34994,-0.346097
88.043,-0.357204,-0.34994,-0.346097
88.051,-0.357205,-0.34994,-0.346097
88.06,-0.357207,-0.34994,-0.346097
88.068,-0.357207,-0.34994,-0.346098
88.076,-0.357209,-0.34994,-0.346097
88.085,-0.35721,-0.34994,-0.346097
88.093,-0.357212,-0.34994,-0.346096
88.102,-0.357214,-0.349939,-0.346096
88.11,-0.357215,-0.349938,-0.346095
88.118,-0.357216,-0.349938,-0.346095
88.126,-0.357216,-0.349937,-0.346095
88.135,-0.357216,-0.349935,-0.346094
88.143,-0.357217,-0.349933,-0.346093
88.152,-0.357218,-0.349931,-0.346093
88.16,-0.35722,-0.34993,-0.346092
88.168,-0.357221,-0.349929,-0.346091
88.177,-0.357223,-0.349929,-0.34609
88.185,-0.357224,-0.349929,-0.346089
88.193,-0.357226,-0.349929,-0.346089
88.201,-0.357228,-0.34993,-0.346089
88.21,-0.35723,-0.349929,-0.34609
88.218,-0.357232,-0.349929,-0.34609
88.227,-0.357233,-0.349929,-0.34609
88.235,-0.357235,-0.349929,-0.34609
88.243,-0.357235,-0.349929,-0.346091
88.252,-0.357237,-0.349929,-0.346091
88.26,-0.357238,-0.349929,-0.346091
88.268,-0.35724,-0.34993,-0.346092
88.277,-0.357241,-0.34993,-0.346092
88.285,-0.357242,-0.349931,-0.346092
88.293,-0.357243,-0.349932,-0.346092
88.302,-0.357244,-0.349934,-0.346093
88.31,-0.357246,-0.349936,-0.346092
88.318,-0.357247,-0.349936,-0.346092
88.327,-0.357248,-0.349937,-0.346091
88.335,-0.35725,-0.349937,-0.34609
88.343,-0.35725,-0.349936,-0.346089
88.352,-0.357251,-0.349935,-0.346088
88.36,-0.357251,-0.349935,-0.346089
88.368,-0.357252,-0.349934,-0.346089
88.377,-0.357253,-0.349934,-0.34609
88.385,-0.357255,-0.349934,-0.34609
88.393,-0.357256,-0.349935,-0.34609
88.402,-0.357257,-0.349936,-0.34609
88.41,-0.357258,-0.349936,-0.346089
88.418,-0.357259,-0.349936,-0.346089
88.427,-0.35726,-0.349937,-0.346089
88.435,-0.357262,-0.349936,-0.346088
88.443,-0.357262,-0.349934,-0.346088
88.452,-0.357263,-0.349934,-0.346089
88.46,-0.357264,-0.349934,-0.346088
88.468,-0.357265,-0.349934,-0.346088
88.477,-0.357267,-0.349934,-0.346087
88.485,-0.357268,-0.349934,-0.346086
88.493,-0.357269,-0.349935,-0.346085
88.502,-0.357269,-0.349935,-0.346085
88.51,-0.357269,-0.349936,-0.346085
88.518,-0.357269,-0.349936,-0.346084
88.526,-0.357269,-0.349937,-0.346084
88.535,-0.357269,-0.349937,-0.346083
88.543,-0.357269,-0.349937,-0.346083
88.552,-0.357269,-0.349936,-0.346082
88.56,-0.35727,-0.349936,-0.346081
88.568,-0.357271,-0.349936,-0.34608
88.577,-0.357272,-0.349935,-0.34608
88.585,-0.357273,-0.349936,-0.346079
88.593,-0.357273,-0.349937,-0.346079
88.602,-0.357273,-0.349938,-0.346078
88.61,-0.357274,-0.349939,-0.346078
88.618,-0.357275,-0.349939,-0.346078
88.627,-0.357275,-0.349938,-0.346078
88.635,-0.357277,-0.349939,-0.346079
88.643,-0.357278,-0.349938,-0.34608
88.651,-0.357279,-0.349938,-0.34608
88.66,-0.357281,-0.349939,-0.346081
88.668,-0.357284,-0.349939,-0.346082
88.677,-0.357285,-0.34994,-0.346083
88.685,-0.357286,-0.349942,-0.346084
88.693,-0.357286,-0.349944,-0.346084
88.701,-0.357286,-0.349946,-0.346084
88.71,-0.357285,-0.349947,-0.346084
88.718,-0.357285,-0.349949,-0.346084
88.726,-0.357285,-0.34995,-0.346083
88.735,-0.357285,-0.349951,-0.346083
88.743,-0.357286,-0.349952,-0.346084
88.752,-0.357287,-0.349953,-0.346084
88.76,-0.357287,-0.349954,-0.346084
88.768,-0.357287,-0.349954,-0.346082
88.776,-0.357287,-0.349956,-0.346082
88.785,-0.357288,-0.349957,-0.346081
88.793,-0.357288,-0.349958,-0.34608
88.801,-0.357288,-0.349959,-0.34608
88.81,-0.357288,-0.349959,-0.346079
88.818,-0.357289,-0.349959,-0.346078
88.826,-0.357289,-0.349959,-0.346078
88.835,-0.35729,-0.349959,-0.346078
88.843,-0.357292,-0.34996,-0.346078
88.852,-0.357294,-0.34996,-0.346079
88.86,-0.357295,-0.34996,-0.34608
88.868,-0.357296,-0.34996,-0.34608
88.876,-0.357298,-0.349961,-0.34608
88.885,-0.357299,-0.349962,-0.34608
88.893,-0.357299,-0.349963,-0.34608
88.902,-0.3573,-0.349963,-0.346081
88.91,-0.3573,-0.349964,-0.346081
88.918,-0.3573,-0.349966,-0.346081
88.927,-0.3573,-0.349966,-0.34608
88.935,-0.3573,-0.349967,-0.34608
88.943,-0.3573,-0.349969,-0.346081
88.952,-0.357301,-0.349968,-0.346082
88.96,-0.357301,-0.349968,-0.346083
88.968,-0.357302,-0.349968,-0.346084
88.977,-0.357302,-0.349967,-0.346085
88.985,-0.357303,-0.349966,-0.346085
88.993,-0.357304,-0.349965,-0.346086
89.002,-0.357305,-0.349964,-0.346087
89.01,-0.357307,-0.349962,-0.346088
